ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q16656759,Cabinet of Ministers of Uzbekistan,1991-09-30,11,,,,,,,,,,,,,,
,Q110184765,Aripov Cabinet,2016-12-15,11,,,,,,,,,,,,,,
